basedatetime,mmsi,lat,lon,sog,cog,vessel_type,speed_class
2024-01-01 17:35:00,311000115.0,28.69474,-90.41001,8.5,32.1,99.0,Slow
2024-01-01 18:45:00,311000115.0,28.8379,-90.30666,8.2,32.3,99.0,Slow
2024-01-01 18:50:00,311000115.0,28.84406,-90.30221,8.2,32.5,99.0,Slow
2024-01-01 19:00:00,311000115.0,28.86119,-90.28964,8.2,32.7,99.0,Slow
2024-01-01 19:10:00,311000115.0,28.87979,-90.27586,8.0,33.0,99.0,Slow
2024-01-01 19:15:00,311000115.0,28.88893,-90.26908,7.9,33.0,99.0,Slow
2024-01-01 19:20:00,311000115.0,28.8961,-90.26382,7.9,32.6,99.0,Slow
2024-01-01 19:25:00,311000115.0,28.90677,-90.25613,7.9,31.4,99.0,Slow
2024-01-01 19:30:00,311000115.0,28.91734,-90.25171,8.0,18.9,99.0,Slow
2024-01-01 19:35:00,311000115.0,28.93086,-90.24614,8.1,22.1,99.0,Slow
2024-01-01 19:40:00,311000115.0,28.93938,-90.24219,8.2,22.6,99.0,Slow
2024-01-01 19:45:00,311000115.0,28.94955,-90.23677,8.3,27.2,99.0,Slow
2024-01-01 19:50:00,311000115.0,28.95886,-90.23122,8.3,27.6,99.0,Slow
2024-01-01 19:55:00,311000115.0,28.96856,-90.22532,8.3,27.8,99.0,Slow
2024-01-01 20:00:00,311000115.0,28.9803,-90.21823,8.4,28.1,99.0,Slow
2024-01-01 20:05:00,311000115.0,28.99108,-90.21266,8.4,8.3,99.0,Slow
2024-01-01 20:10:00,311000115.0,29.00218,-90.21522,8.6,341.7,99.0,Slow
2024-01-01 20:15:00,311000115.0,29.01311,-90.21952,8.5,340.0,99.0,Slow
2024-01-01 20:20:00,311000115.0,29.02401,-90.22396,8.5,340.4,99.0,Slow
2024-01-01 20:25:00,311000115.0,29.03696,-90.22895,8.5,344.6,99.0,Slow
2024-01-01 20:30:00,311000115.0,29.04816,-90.23217,8.5,348.3,99.0,Slow
2024-01-01 20:35:00,311000115.0,29.05941,-90.23129,5.6,11.7,99.0,Slow
2024-01-01 20:40:00,311000115.0,29.06845,-90.22926,6.2,10.7,99.0,Slow
2024-01-01 20:45:00,311000115.0,29.07582,-90.2277,7.9,9.2,99.0,Slow
2024-01-01 20:50:00,311000115.0,29.08632,-90.22584,8.1,9.3,99.0,Slow
2024-01-01 20:55:00,311000115.0,29.09726,-90.22257,8.1,21.9,99.0,Slow
2024-01-01 21:00:00,311000115.0,29.10505,-90.21525,8.1,54.7,99.0,Slow
2024-01-01 21:05:00,311000115.0,29.1106,-90.20881,4.6,14.1,99.0,Slow
2024-01-01 21:10:00,311000115.0,29.11751,-90.21209,4.5,330.0,99.0,Slow
2024-01-01 21:15:00,311000115.0,29.12112,-90.21199,3.7,59.3,99.0,Slow
2024-01-01 21:20:00,311000115.0,29.12254,-90.20611,4.0,92.5,99.0,Slow
2024-01-01 21:25:00,311000115.0,29.12211,-90.19952,3.4,105.3,99.0,Slow
2024-01-01 21:30:00,311000115.0,29.11968,-90.19779,1.5,155.7,99.0,Stopped
2024-01-01 21:35:00,311000115.0,29.11942,-90.19753,0.4,91.3,99.0,Stopped
2024-01-01 21:45:00,311000115.0,29.11926,-90.19735,0.0,336.6,99.0,Stopped
2024-01-01 21:50:00,311000115.0,29.11927,-90.19734,0.0,83.7,99.0,Stopped
2024-01-01 21:55:00,311000115.0,29.11925,-90.19735,0.0,187.7,99.0,Stopped
2024-01-01 22:00:00,311000115.0,29.11925,-90.19734,0.0,318.1,99.0,Stopped
2024-01-01 22:05:00,311000115.0,29.11926,-90.19736,0.0,269.0,99.0,Stopped
2024-01-01 22:10:00,311000115.0,29.1189,-90.19739,0.2,141.4,99.0,Stopped
2024-01-01 22:15:00,311000115.0,29.11865,-90.19701,0.2,150.8,99.0,Stopped
2024-01-01 22:20:00,311000115.0,29.11829,-90.1968,0.2,180.9,99.0,Stopped
2024-01-01 22:25:00,311000115.0,29.11815,-90.19675,0.0,219.7,99.0,Stopped
2024-01-01 22:30:00,311000115.0,29.11817,-90.19675,0.0,81.8,99.0,Stopped
2024-01-01 22:35:00,311000115.0,29.1182,-90.19676,0.0,11.6,99.0,Stopped
2024-01-01 22:40:00,311000115.0,29.11815,-90.19677,0.0,248.3,99.0,Stopped
2024-01-01 23:05:00,311000115.0,29.11818,-90.19675,0.0,340.8,99.0,Stopped
2024-01-01 23:15:00,311000115.0,29.11817,-90.19674,0.0,140.9,99.0,Stopped
2024-01-01 23:25:00,311000115.0,29.11817,-90.19673,0.0,74.1,99.0,Stopped
2024-01-01 23:35:00,311000115.0,29.11819,-90.19676,0.0,316.2,99.0,Stopped
2024-01-01 23:50:00,311000115.0,29.11817,-90.19676,0.0,275.0,99.0,Stopped
2024-01-01 15:35:00,338332819.0,29.55286,-95.03419,3.2,154.3,37.0,Slow
2024-01-01 15:40:00,338332819.0,29.55168,-95.0347,3.8,221.0,37.0,Slow
2024-01-01 15:45:00,338332819.0,29.54959,-95.04241,4.7,272.7,37.0,Slow
2024-01-01 15:50:00,338332819.0,29.54818,-95.04393,0.0,201.6,37.0,Stopped
2024-01-01 15:55:00,338332819.0,29.54818,-95.04395,0.0,201.6,37.0,Stopped
2024-01-01 16:00:00,338332819.0,29.54813,-95.04395,0.0,201.6,37.0,Stopped
2024-01-01 16:05:00,338332819.0,29.54812,-95.04395,0.0,201.6,37.0,Stopped
2024-01-01 16:10:00,338332819.0,29.54824,-95.04401,0.0,201.6,37.0,Stopped
2024-01-01 16:15:00,338332819.0,29.54823,-95.04399,0.0,201.6,37.0,Stopped
2024-01-01 16:25:00,338332819.0,29.54823,-95.04404,0.0,201.6,37.0,Stopped
2024-01-01 13:20:00,338379829.0,27.79254,-82.62376,0.0,360.0,37.0,Stopped
2024-01-01 14:50:00,338379829.0,27.79245,-82.62372,0.0,360.0,37.0,Stopped
2024-01-01 15:00:00,338379829.0,27.79243,-82.62372,0.0,360.0,37.0,Stopped
2024-01-01 15:05:00,338379829.0,27.79244,-82.62373,0.0,360.0,37.0,Stopped
2024-01-01 15:10:00,338379829.0,27.79244,-82.62372,0.0,360.0,37.0,Stopped
2024-01-01 15:20:00,338379829.0,27.79243,-82.62377,0.0,360.0,37.0,Stopped
2024-01-01 15:50:00,338379829.0,27.79243,-82.62374,0.0,360.0,37.0,Stopped
2024-01-01 15:55:00,338379829.0,27.79244,-82.62376,0.0,360.0,37.0,Stopped
2024-01-01 16:00:00,338379829.0,27.79245,-82.62376,0.0,360.0,37.0,Stopped
2024-01-01 16:20:00,338379829.0,27.79244,-82.62374,0.0,360.0,37.0,Stopped
2024-01-01 16:40:00,338379829.0,27.79241,-82.62373,0.0,360.0,37.0,Stopped
2024-01-01 16:45:00,338379829.0,27.79239,-82.62376,0.0,360.0,37.0,Stopped
2024-01-01 16:50:00,338379829.0,27.79238,-82.62375,0.0,360.0,37.0,Stopped
2024-01-01 17:00:00,338379829.0,27.79242,-82.62373,0.0,360.0,37.0,Stopped
2024-01-01 17:10:00,338379829.0,27.79242,-82.62374,0.0,360.0,37.0,Stopped
2024-01-01 17:20:00,338379829.0,27.79243,-82.62373,0.0,360.0,37.0,Stopped
2024-01-01 17:35:00,338379829.0,27.79243,-82.62376,0.0,360.0,37.0,Stopped
2024-01-01 17:40:00,338379829.0,27.79242,-82.62375,0.0,360.0,37.0,Stopped
2024-01-01 17:45:00,338379829.0,27.79241,-82.62375,0.0,360.0,37.0,Stopped
2024-01-01 17:50:00,338379829.0,27.79245,-82.62374,0.0,360.0,37.0,Stopped
2024-01-01 17:55:00,338379829.0,27.79244,-82.62375,0.0,360.0,37.0,Stopped
2024-01-01 18:00:00,338379829.0,27.79243,-82.62375,0.0,360.0,37.0,Stopped
2024-01-01 18:05:00,338379829.0,27.79119,-82.62484,3.7,164.2,37.0,Slow
2024-01-01 18:10:00,338379829.0,27.788,-82.61941,5.9,124.1,37.0,Slow
2024-01-01 18:15:00,338379829.0,27.78185,-82.61071,30.5,133.0,37.0,Fast
2024-01-01 18:20:00,338379829.0,27.76741,-82.5782,31.9,109.1,37.0,Fast
2024-01-01 18:25:00,338379829.0,27.76243,-82.57727,7.1,245.8,37.0,Slow
2024-01-01 18:30:00,338379829.0,27.75829,-82.58694,6.9,244.4,37.0,Slow
2024-01-01 18:35:00,338379829.0,27.76091,-82.59721,7.1,296.0,37.0,Slow
2024-01-01 18:40:00,338379829.0,27.76524,-82.60985,7.3,290.5,37.0,Slow
2024-01-01 18:45:00,338379829.0,27.76917,-82.62022,7.2,300.8,37.0,Slow
2024-01-01 18:50:00,338379829.0,27.77203,-82.62704,2.9,298.9,37.0,Slow
2024-01-01 18:55:00,338379829.0,27.77196,-82.62797,0.0,360.0,37.0,Stopped
2024-01-01 19:00:00,338379829.0,27.772,-82.62798,0.0,360.0,37.0,Stopped
2024-01-01 19:10:00,338379829.0,27.77199,-82.62798,0.0,360.0,37.0,Stopped
2024-01-01 19:15:00,338379829.0,27.7715,-82.62666,3.7,128.9,37.0,Slow
2024-01-01 19:20:00,338379829.0,27.77337,-82.62142,5.7,48.3,37.0,Slow
2024-01-01 19:25:00,338379829.0,27.77859,-82.61549,6.6,44.0,37.0,Slow
2024-01-01 19:30:00,338379829.0,27.786,-82.61615,6.0,311.0,37.0,Slow
2024-01-01 19:35:00,338379829.0,27.78943,-82.62164,6.3,300.3,37.0,Slow
2024-01-01 19:55:00,338379829.0,27.79251,-82.62378,0.0,360.0,37.0,Stopped
2024-01-01 20:00:00,338379829.0,27.79252,-82.62379,0.0,360.0,37.0,Stopped
2024-01-01 20:10:00,338379829.0,27.79251,-82.62381,0.0,360.0,37.0,Stopped
2024-01-01 00:15:00,338433573.0,27.9668,-82.80522,0.0,360.0,37.0,Stopped
2024-01-01 00:20:00,338433573.0,27.9668,-82.80524,0.2,360.0,37.0,Stopped
2024-01-01 00:25:00,338433573.0,27.96682,-82.80531,0.1,360.0,37.0,Stopped
2024-01-01 00:30:00,338433573.0,27.96681,-82.80531,0.0,360.0,37.0,Stopped
2024-01-01 00:35:00,338433573.0,27.96679,-82.80532,0.1,360.0,37.0,Stopped
2024-01-01 00:40:00,338433573.0,27.96674,-82.80531,0.0,360.0,37.0,Stopped
2024-01-01 00:45:00,338433573.0,27.96677,-82.80531,0.0,360.0,37.0,Stopped
2024-01-01 00:50:00,338433573.0,27.9668,-82.80532,0.1,360.0,37.0,Stopped
2024-01-01 01:05:00,338433573.0,27.96674,-82.80527,0.1,360.0,37.0,Stopped
2024-01-01 01:15:00,338433573.0,27.96684,-82.80527,0.1,360.0,37.0,Stopped
2024-01-01 01:30:00,338433573.0,27.96691,-82.80515,0.1,360.0,37.0,Stopped
2024-01-01 01:40:00,338433573.0,27.96674,-82.80518,0.0,360.0,37.0,Stopped
2024-01-01 02:00:00,338433573.0,27.9667,-82.80522,0.1,360.0,37.0,Stopped
2024-01-01 02:05:00,338433573.0,27.96676,-82.80521,0.0,360.0,37.0,Stopped
2024-01-01 02:10:00,338433573.0,27.9668,-82.80523,0.0,360.0,37.0,Stopped
2024-01-01 02:30:00,338433573.0,27.96678,-82.80523,0.0,360.0,37.0,Stopped
2024-01-01 03:05:00,338433573.0,27.9668,-82.80517,0.0,360.0,37.0,Stopped
2024-01-01 03:10:00,338433573.0,27.96681,-82.80512,0.4,360.0,37.0,Stopped
2024-01-01 03:50:00,338433573.0,27.96678,-82.80522,0.0,360.0,37.0,Stopped
2024-01-01 04:00:00,338433573.0,27.96683,-82.8052,0.2,360.0,37.0,Stopped
2024-01-01 04:05:00,338433573.0,27.96683,-82.80519,0.0,360.0,37.0,Stopped
2024-01-01 04:10:00,338433573.0,27.96686,-82.80516,0.0,360.0,37.0,Stopped
2024-01-01 04:25:00,338433573.0,27.96676,-82.80523,0.2,360.0,37.0,Stopped
2024-01-01 04:30:00,338433573.0,27.96678,-82.8052,0.0,360.0,37.0,Stopped
2024-01-01 04:50:00,338433573.0,27.96674,-82.80522,0.0,360.0,37.0,Stopped
2024-01-01 05:20:00,338433573.0,27.96682,-82.8052,0.0,360.0,37.0,Stopped
2024-01-01 05:40:00,338433573.0,27.96675,-82.80514,0.2,360.0,37.0,Stopped
2024-01-01 05:45:00,338433573.0,27.96681,-82.8051,0.0,360.0,37.0,Stopped
2024-01-01 06:00:00,338433573.0,27.96682,-82.80517,0.0,360.0,37.0,Stopped
2024-01-01 06:20:00,338433573.0,27.96679,-82.80513,0.2,360.0,37.0,Stopped
2024-01-01 06:40:00,338433573.0,27.96677,-82.80517,0.1,360.0,37.0,Stopped
2024-01-01 06:45:00,338433573.0,27.96691,-82.80517,0.8,360.0,37.0,Stopped
2024-01-01 07:30:00,338433573.0,27.96684,-82.80515,0.0,360.0,37.0,Stopped
2024-01-01 07:40:00,338433573.0,27.96678,-82.80514,0.1,360.0,37.0,Stopped
2024-01-01 08:10:00,338433573.0,27.96684,-82.80518,0.0,360.0,37.0,Stopped
2024-01-01 08:15:00,338433573.0,27.96685,-82.80519,0.0,360.0,37.0,Stopped
2024-01-01 08:20:00,338433573.0,27.96681,-82.8052,0.0,360.0,37.0,Stopped
2024-01-01 08:25:00,338433573.0,27.96686,-82.8052,0.1,360.0,37.0,Stopped
2024-01-01 08:30:00,338433573.0,27.96689,-82.80521,0.1,360.0,37.0,Stopped
2024-01-01 09:00:00,338433573.0,27.96681,-82.80521,0.0,360.0,37.0,Stopped
2024-01-01 09:05:00,338433573.0,27.96683,-82.80514,0.0,360.0,37.0,Stopped
2024-01-01 09:15:00,338433573.0,27.96677,-82.80524,0.0,360.0,37.0,Stopped
2024-01-01 09:25:00,338433573.0,27.96675,-82.80521,0.1,360.0,37.0,Stopped
2024-01-01 09:30:00,338433573.0,27.96677,-82.80521,0.2,360.0,37.0,Stopped
2024-01-01 09:35:00,338433573.0,27.96684,-82.80516,0.2,360.0,37.0,Stopped
2024-01-01 09:40:00,338433573.0,27.96666,-82.80518,0.2,360.0,37.0,Stopped
2024-01-01 09:45:00,338433573.0,27.96667,-82.80516,0.5,360.0,37.0,Stopped
2024-01-01 09:55:00,338433573.0,27.96675,-82.80515,0.1,360.0,37.0,Stopped
2024-01-01 10:00:00,338433573.0,27.96676,-82.8052,0.5,360.0,37.0,Stopped
2024-01-01 10:15:00,338433573.0,27.96673,-82.80523,0.0,360.0,37.0,Stopped
2024-01-01 10:45:00,338433573.0,27.96681,-82.80516,0.0,360.0,37.0,Stopped
2024-01-01 11:00:00,338433573.0,27.96674,-82.80526,0.0,360.0,37.0,Stopped
2024-01-01 11:05:00,338433573.0,27.96673,-82.80526,0.2,360.0,37.0,Stopped
2024-01-01 11:35:00,338433573.0,27.9668,-82.80512,0.1,360.0,37.0,Stopped
2024-01-01 11:50:00,338433573.0,27.96683,-82.80523,0.1,360.0,37.0,Stopped
2024-01-01 12:00:00,338433573.0,27.96678,-82.80513,0.0,360.0,37.0,Stopped
2024-01-01 12:10:00,338433573.0,27.96675,-82.80513,0.1,360.0,37.0,Stopped
2024-01-01 12:15:00,338433573.0,27.96669,-82.80515,0.2,360.0,37.0,Stopped
2024-01-01 12:20:00,338433573.0,27.96675,-82.80516,0.0,360.0,37.0,Stopped
2024-01-01 12:30:00,338433573.0,27.96678,-82.80519,0.1,360.0,37.0,Stopped
2024-01-01 12:45:00,338433573.0,27.96676,-82.80508,0.1,360.0,37.0,Stopped
2024-01-01 12:55:00,338433573.0,27.96673,-82.80518,0.0,360.0,37.0,Stopped
2024-01-01 13:05:00,338433573.0,27.96671,-82.80515,0.0,360.0,37.0,Stopped
2024-01-01 13:10:00,338433573.0,27.96668,-82.80518,0.0,360.0,37.0,Stopped
2024-01-01 13:15:00,338433573.0,27.96671,-82.80516,0.1,360.0,37.0,Stopped
2024-01-01 13:20:00,338433573.0,27.96673,-82.80516,0.0,360.0,37.0,Stopped
2024-01-01 13:25:00,338433573.0,27.96679,-82.80517,0.1,360.0,37.0,Stopped
2024-01-01 13:40:00,338433573.0,27.96678,-82.80517,0.0,360.0,37.0,Stopped
2024-01-01 14:00:00,338433573.0,27.9668,-82.80516,0.0,360.0,37.0,Stopped
2024-01-01 14:20:00,338433573.0,27.96684,-82.80517,0.1,360.0,37.0,Stopped
2024-01-01 14:25:00,338433573.0,27.96684,-82.80523,0.2,360.0,37.0,Stopped
2024-01-01 14:30:00,338433573.0,27.96683,-82.80526,0.1,360.0,37.0,Stopped
2024-01-01 14:45:00,338433573.0,27.96684,-82.80513,0.0,360.0,37.0,Stopped
2024-01-01 15:00:00,338433573.0,27.96679,-82.80515,0.0,360.0,37.0,Stopped
2024-01-01 15:20:00,338433573.0,27.96681,-82.80517,0.0,360.0,37.0,Stopped
2024-01-01 15:25:00,338433573.0,27.9668,-82.8052,0.1,360.0,37.0,Stopped
2024-01-01 15:30:00,338433573.0,27.96674,-82.8052,0.1,360.0,37.0,Stopped
2024-01-01 15:35:00,338433573.0,27.96676,-82.80524,0.0,360.0,37.0,Stopped
2024-01-01 15:45:00,338433573.0,27.96677,-82.80518,0.0,360.0,37.0,Stopped
2024-01-01 15:50:00,338433573.0,27.96682,-82.80513,0.3,360.0,37.0,Stopped
2024-01-01 16:05:00,338433573.0,27.96675,-82.80519,0.1,360.0,37.0,Stopped
2024-01-01 16:15:00,338433573.0,27.96672,-82.8052,0.0,360.0,37.0,Stopped
2024-01-01 16:20:00,338433573.0,27.96674,-82.80523,0.2,360.0,37.0,Stopped
2024-01-01 16:35:00,338433573.0,27.96678,-82.80515,0.1,360.0,37.0,Stopped
2024-01-01 16:45:00,338433573.0,27.96673,-82.80515,0.3,360.0,37.0,Stopped
2024-01-01 16:50:00,338433573.0,27.96672,-82.80512,0.3,360.0,37.0,Stopped
2024-01-01 16:55:00,338433573.0,27.96674,-82.80519,0.0,360.0,37.0,Stopped
2024-01-01 17:00:00,338433573.0,27.96673,-82.80517,0.2,360.0,37.0,Stopped
2024-01-01 17:20:00,338433573.0,27.96676,-82.80516,0.2,360.0,37.0,Stopped
2024-01-01 17:25:00,338433573.0,27.96676,-82.80515,0.1,360.0,37.0,Stopped
2024-01-01 17:40:00,338433573.0,27.96676,-82.80514,0.0,360.0,37.0,Stopped
2024-01-01 17:45:00,338433573.0,27.9668,-82.80515,0.0,360.0,37.0,Stopped
2024-01-01 17:50:00,338433573.0,27.96677,-82.80515,0.0,360.0,37.0,Stopped
2024-01-01 17:55:00,338433573.0,27.96683,-82.80516,0.1,360.0,37.0,Stopped
2024-01-01 18:25:00,338433573.0,27.96677,-82.80519,0.2,360.0,37.0,Stopped
2024-01-01 18:30:00,338433573.0,27.96683,-82.80517,0.0,360.0,37.0,Stopped
2024-01-01 18:40:00,338433573.0,27.96678,-82.80518,0.4,360.0,37.0,Stopped
2024-01-01 18:50:00,338433573.0,27.96682,-82.80516,0.3,360.0,37.0,Stopped
2024-01-01 18:55:00,338433573.0,27.96682,-82.80518,0.1,360.0,37.0,Stopped
2024-01-01 19:00:00,338433573.0,27.9668,-82.80518,0.1,360.0,37.0,Stopped
2024-01-01 19:05:00,338433573.0,27.9668,-82.80514,0.1,360.0,37.0,Stopped
2024-01-01 19:20:00,338433573.0,27.96682,-82.80515,0.3,360.0,37.0,Stopped
2024-01-01 19:25:00,338433573.0,27.96685,-82.80518,0.0,360.0,37.0,Stopped
2024-01-01 19:30:00,338433573.0,27.96682,-82.80519,0.2,360.0,37.0,Stopped
2024-01-01 19:35:00,338433573.0,27.96677,-82.80526,0.0,360.0,37.0,Stopped
2024-01-01 19:45:00,338433573.0,27.96683,-82.80515,0.1,360.0,37.0,Stopped
2024-01-01 20:00:00,338433573.0,27.96683,-82.80522,0.2,360.0,37.0,Stopped
2024-01-01 20:05:00,338433573.0,27.96679,-82.80521,0.1,360.0,37.0,Stopped
2024-01-01 20:10:00,338433573.0,27.96676,-82.80519,0.2,360.0,37.0,Stopped
2024-01-01 20:20:00,338433573.0,27.96682,-82.80521,0.1,360.0,37.0,Stopped
2024-01-01 20:30:00,338433573.0,27.9668,-82.80519,0.0,360.0,37.0,Stopped
2024-01-01 20:35:00,338433573.0,27.96679,-82.8052,0.1,360.0,37.0,Stopped
2024-01-01 20:40:00,338433573.0,27.96681,-82.80519,0.1,360.0,37.0,Stopped
2024-01-01 20:45:00,338433573.0,27.96679,-82.80519,0.0,360.0,37.0,Stopped
2024-01-01 20:50:00,338433573.0,27.96679,-82.80516,0.2,360.0,37.0,Stopped
2024-01-01 20:55:00,338433573.0,27.9668,-82.80521,0.1,360.0,37.0,Stopped
2024-01-01 21:05:00,338433573.0,27.96682,-82.80512,0.0,360.0,37.0,Stopped
2024-01-01 21:10:00,338433573.0,27.96682,-82.80514,0.1,360.0,37.0,Stopped
2024-01-01 21:15:00,338433573.0,27.96681,-82.80513,0.1,360.0,37.0,Stopped
2024-01-01 21:20:00,338433573.0,27.96681,-82.80515,0.0,360.0,37.0,Stopped
2024-01-01 21:30:00,338433573.0,27.96681,-82.80518,0.0,360.0,37.0,Stopped
2024-01-01 21:35:00,338433573.0,27.96684,-82.80514,0.3,360.0,37.0,Stopped
2024-01-01 21:40:00,338433573.0,27.96685,-82.8051,0.1,360.0,37.0,Stopped
2024-01-01 21:45:00,338433573.0,27.9668,-82.80513,0.2,360.0,37.0,Stopped
2024-01-01 21:50:00,338433573.0,27.96682,-82.8051,0.0,360.0,37.0,Stopped
2024-01-01 21:55:00,338433573.0,27.96677,-82.80514,0.1,360.0,37.0,Stopped
2024-01-01 22:00:00,338433573.0,27.96679,-82.80514,0.1,360.0,37.0,Stopped
2024-01-01 22:05:00,338433573.0,27.96677,-82.80512,0.2,360.0,37.0,Stopped
2024-01-01 22:15:00,338433573.0,27.96674,-82.80516,0.2,360.0,37.0,Stopped
2024-01-01 22:20:00,338433573.0,27.96679,-82.80518,0.3,360.0,37.0,Stopped
2024-01-01 22:25:00,338433573.0,27.96673,-82.80514,0.1,360.0,37.0,Stopped
2024-01-01 22:30:00,338433573.0,27.96676,-82.80518,0.1,360.0,37.0,Stopped
2024-01-01 22:35:00,338433573.0,27.96672,-82.80519,0.3,360.0,37.0,Stopped
2024-01-01 22:40:00,338433573.0,27.96676,-82.80526,0.7,360.0,37.0,Stopped
2024-01-01 22:45:00,338433573.0,27.96673,-82.80521,0.0,360.0,37.0,Stopped
2024-01-01 22:55:00,338433573.0,27.9667,-82.80519,0.1,360.0,37.0,Stopped
2024-01-01 23:00:00,338433573.0,27.9667,-82.8052,0.0,360.0,37.0,Stopped
2024-01-01 23:10:00,338433573.0,27.96676,-82.80517,0.5,360.0,37.0,Stopped
2024-01-01 23:15:00,338433573.0,27.96675,-82.8052,0.2,360.0,37.0,Stopped
2024-01-01 23:20:00,338433573.0,27.96671,-82.80519,0.2,360.0,37.0,Stopped
2024-01-01 23:25:00,338433573.0,27.96672,-82.80523,0.2,360.0,37.0,Stopped
2024-01-01 23:30:00,338433573.0,27.96673,-82.8052,0.1,360.0,37.0,Stopped
2024-01-01 23:35:00,338433573.0,27.96676,-82.80513,0.2,360.0,37.0,Stopped
2024-01-01 23:40:00,338433573.0,27.96677,-82.80516,0.1,360.0,37.0,Stopped
2024-01-01 23:45:00,338433573.0,27.96683,-82.80518,0.0,360.0,37.0,Stopped
2024-01-01 23:50:00,338433573.0,27.96674,-82.80517,0.1,360.0,37.0,Stopped
2024-01-01 23:55:00,338433573.0,27.96677,-82.80523,0.1,360.0,37.0,Stopped
2024-01-01 00:00:00,354429000.0,29.8977,-89.91078,0.0,166.9,70.0,Stopped
2024-01-01 00:05:00,354429000.0,29.89773,-89.91077,0.1,166.9,70.0,Stopped
2024-01-01 00:10:00,354429000.0,29.89777,-89.91083,0.1,166.9,70.0,Stopped
2024-01-01 00:15:00,354429000.0,29.89775,-89.9108,0.0,166.9,70.0,Stopped
2024-01-01 00:20:00,354429000.0,29.89781,-89.91084,0.0,166.9,70.0,Stopped
2024-01-01 00:25:00,354429000.0,29.89768,-89.91087,0.0,166.9,70.0,Stopped
2024-01-01 00:30:00,354429000.0,29.89773,-89.91081,0.0,166.9,70.0,Stopped
2024-01-01 00:35:00,354429000.0,29.89778,-89.91086,0.1,166.9,70.0,Stopped
2024-01-01 00:40:00,354429000.0,29.89782,-89.91082,0.0,166.9,70.0,Stopped
2024-01-01 00:45:00,354429000.0,29.89782,-89.91083,0.1,166.9,70.0,Stopped
2024-01-01 00:50:00,354429000.0,29.89775,-89.91088,0.0,166.9,70.0,Stopped
2024-01-01 01:00:00,354429000.0,29.89776,-89.91083,0.0,166.9,70.0,Stopped
2024-01-01 01:05:00,354429000.0,29.89779,-89.91083,0.0,166.9,70.0,Stopped
2024-01-01 01:10:00,354429000.0,29.89779,-89.91081,0.0,166.9,70.0,Stopped
2024-01-01 01:15:00,354429000.0,29.89774,-89.91075,0.0,166.9,70.0,Stopped
2024-01-01 01:20:00,354429000.0,29.89776,-89.91079,0.0,166.9,70.0,Stopped
2024-01-01 01:25:00,354429000.0,29.89775,-89.91079,0.0,166.9,70.0,Stopped
2024-01-01 01:30:00,354429000.0,29.89767,-89.91075,0.1,150.5,70.0,Stopped
2024-01-01 01:35:00,354429000.0,29.89779,-89.91079,0.0,150.5,70.0,Stopped
2024-01-01 01:40:00,354429000.0,29.89776,-89.91073,0.0,150.5,70.0,Stopped
2024-01-01 01:45:00,354429000.0,29.89775,-89.91072,0.0,150.5,70.0,Stopped
2024-01-01 01:50:00,354429000.0,29.89776,-89.91072,0.0,150.5,70.0,Stopped
2024-01-01 02:00:00,354429000.0,29.89778,-89.91069,0.0,150.5,70.0,Stopped
2024-01-01 02:10:00,354429000.0,29.89774,-89.91058,0.0,150.5,70.0,Stopped
2024-01-01 02:20:00,354429000.0,29.89782,-89.91048,0.0,150.5,70.0,Stopped
2024-01-01 02:25:00,354429000.0,29.89786,-89.91048,0.0,150.5,70.0,Stopped
2024-01-01 02:30:00,354429000.0,29.89787,-89.91046,0.0,150.5,70.0,Stopped
2024-01-01 02:35:00,354429000.0,29.89791,-89.91044,0.0,150.5,70.0,Stopped
2024-01-01 02:40:00,354429000.0,29.89784,-89.91046,0.0,150.5,70.0,Stopped
2024-01-01 02:45:00,354429000.0,29.8979,-89.9105,0.0,150.5,70.0,Stopped
2024-01-01 02:50:00,354429000.0,29.89787,-89.91044,0.0,150.5,70.0,Stopped
2024-01-01 02:55:00,354429000.0,29.89788,-89.91042,0.0,150.5,70.0,Stopped
2024-01-01 03:00:00,354429000.0,29.89786,-89.91036,0.0,150.5,70.0,Stopped
2024-01-01 03:05:00,354429000.0,29.89789,-89.91034,0.0,150.5,70.0,Stopped
2024-01-01 03:10:00,354429000.0,29.89793,-89.91034,0.0,150.5,70.0,Stopped
2024-01-01 03:15:00,354429000.0,29.89791,-89.91033,0.0,150.5,70.0,Stopped
2024-01-01 03:20:00,354429000.0,29.89793,-89.91025,0.0,150.5,70.0,Stopped
2024-01-01 03:25:00,354429000.0,29.8979,-89.91029,0.0,150.5,70.0,Stopped
2024-01-01 03:30:00,354429000.0,29.89797,-89.91034,0.0,150.5,70.0,Stopped
2024-01-01 03:35:00,354429000.0,29.89795,-89.91026,0.0,150.5,70.0,Stopped
2024-01-01 03:40:00,354429000.0,29.89791,-89.91027,0.0,150.5,70.0,Stopped
2024-01-01 03:45:00,354429000.0,29.89791,-89.91029,0.0,150.5,70.0,Stopped
2024-01-01 03:50:00,354429000.0,29.89795,-89.91034,0.0,150.5,70.0,Stopped
2024-01-01 03:55:00,354429000.0,29.89797,-89.91037,0.0,150.5,70.0,Stopped
2024-01-01 04:00:00,354429000.0,29.89799,-89.91033,0.0,150.5,70.0,Stopped
2024-01-01 04:05:00,354429000.0,29.89787,-89.91029,0.0,150.5,70.0,Stopped
2024-01-01 04:10:00,354429000.0,29.89791,-89.91035,0.0,150.5,70.0,Stopped
